,time_int,sms_in,sms_out,call_in,call_out,internet,SUMA,month,day,hour,minutes,day_of_week,Weekday
115,11/9/2013 18:10,4170.416469,2549.252481,3176.840525,4558.324052,67163.81456,81618.64808,11,9,18,10,Sat,5
116,11/9/2013 18:20,4387.558969,2353.283223,3089.87382,4445.672836,63259.80903,77536.19788,11,9,18,20,Sat,5
117,11/9/2013 18:30,4208.993551,2418.315154,2757.793405,3804.511359,64591.20952,77780.82299,11,9,18,30,Sat,5
118,11/9/2013 18:40,4226.351868,2567.081414,2530.051229,4158.885422,61938.53952,75420.90945,11,9,18,40,Sat,5
119,11/9/2013 18:50,3785.767588,2200.09581,2506.441382,3393.178205,63806.17535,75691.65833,11,9,18,50,Sat,5
120,11/9/2013 19:00,3543.937878,2266.051853,2265.940112,2738.563972,63846.23753,74660.73134,11,9,19,0,Sat,5
121,11/9/2013 19:10,3124.990378,1971.929926,2100.975613,3631.251978,58763.27166,69592.41955,11,9,19,10,Sat,5
122,11/9/2013 19:20,3269.431031,1928.793159,2048.256601,4040.346169,57015.86488,68302.69184,11,9,19,20,Sat,5
123,11/9/2013 19:30,3276.053069,1926.472412,2166.251401,3725.149346,57888.84827,68982.7745,11,9,19,30,Sat,5
124,11/9/2013 19:40,2906.486733,1868.161509,1697.973873,3301.426185,56625.05139,66399.09969,11,9,19,40,Sat,5
125,11/9/2013 19:50,2803.049809,1855.57112,1635.787885,2616.498023,56237.79778,65148.70462,11,9,19,50,Sat,5
126,11/9/2013 20:00,2761.026977,1656.438091,2070.806383,3140.025127,58114.65335,67742.94993,11,9,20,0,Sat,5
127,11/9/2013 20:10,2710.552491,1996.939994,1959.507934,3358.400413,58478.08579,68503.48662,11,9,20,10,Sat,5
128,11/9/2013 20:20,2778.625673,1882.76376,2243.739116,2822.258185,56782.71885,66510.10558,11,9,20,20,Sat,5
129,11/9/2013 20:30,2794.252404,1964.705023,1344.826137,3127.110325,56334.6572,65565.55109,11,9,20,30,Sat,5
130,11/9/2013 20:40,2548.334803,1774.769106,1668.32938,3385.703295,56047.74427,65424.88085,11,9,20,40,Sat,5
131,11/9/2013 20:50,2299.180724,1596.811675,2050.265794,2941.929583,54689.60963,63577.79741,11,9,20,50,Sat,5
132,11/9/2013 21:00,2270.96625,2037.718075,1802.997488,5775.879946,50140.7469,62028.30866,11,9,21,0,Sat,5
133,11/9/2013 21:10,2087.006594,1758.341413,1571.345226,4341.950071,51000.6272,60759.27051,11,9,21,10,Sat,5
134,11/9/2013 21:20,2180.61287,1714.875907,1724.462125,3679.920446,51356.85175,60656.7231,11,9,21,20,Sat,5
135,11/9/2013 21:30,1944.877766,1974.315539,2430.670912,5819.074017,46412.34268,58581.28092,11,9,21,30,Sat,5
136,11/9/2013 21:40,2274.718437,1856.959382,1210.518534,4235.889091,49788.82974,59366.91519,11,9,21,40,Sat,5
137,11/9/2013 21:50,2142.235069,1671.569811,1345.259831,2342.878993,48916.47465,56418.41836,11,9,21,50,Sat,5
138,11/9/2013 22:00,1770.644161,1471.094555,1427.209481,5441.512706,43874.8696,53985.3305,11,9,22,0,Sat,5
139,11/9/2013 22:10,1914.557504,1859.628553,1628.04769,5989.940695,45339.69632,56731.87076,11,9,22,10,Sat,5
140,11/9/2013 22:20,1888.458875,1615.777951,1210.045182,6520.476272,45208.35038,56443.10866,11,9,22,20,Sat,5
141,11/9/2013 22:30,1505.077451,1414.261638,2590.000548,6945.143272,44261.46661,56715.94952,11,9,22,30,Sat,5
142,11/9/2013 22:40,1487.906277,1543.590362,1977.502741,5496.994991,41618.88492,52124.87929,11,9,22,40,Sat,5
143,11/9/2013 22:50,1747.062183,2073.36665,3307.270427,4958.775297,38393.35592,50479.83048,11,9,22,50,Sat,5
0,11/9/2013 23:00,1032.160731,1410.004724,2283.747154,5541.460846,19605.17164,29872.54509,11,9,23,0,Sat,5
1,11/9/2013 23:10,951.9478246,1034.253162,2713.87051,5017.689874,19359.50143,29077.2628,11,9,23,10,Sat,5
2,11/9/2013 23:20,986.4946002,1110.732488,2018.798271,3520.603083,22140.39743,29777.02587,11,9,23,20,Sat,5
3,11/9/2013 23:30,830.9166602,852.7197927,2282.501773,6172.875728,16187.68459,26326.69854,11,9,23,30,Sat,5
4,11/9/2013 23:40,682.5694497,869.2278605,2131.563282,6215.94932,14313.39496,24212.70487,11,9,23,40,Sat,5
5,11/9/2013 23:50,698.3594262,2012.760389,3724.288404,6580.83582,11786.17369,24802.41773,11,9,23,50,Sat,5
6,11/10/2013 0:00,917.038528,1783.789578,3511.379811,5198.381193,11501.99535,22912.58446,11,10,0,0,Sun,6
7,11/10/2013 0:10,761.1498329,1811.109222,3266.580827,5908.825865,14048.54398,25796.20973,11,10,0,10,Sun,6
8,11/10/2013 0:20,1173.019724,1894.84109,3835.583853,5046.708701,9787.569227,21737.7226,11,10,0,20,Sun,6
9,11/10/2013 0:30,1484.552407,1562.867905,2860.694575,6827.273284,7589.449305,20324.83748,11,10,0,30,Sun,6
10,11/10/2013 0:40,1176.207929,1512.586745,3371.964871,5596.808906,7908.23418,19565.80263,11,10,0,40,Sun,6
11,11/10/2013 0:50,882.0386491,1989.155739,4524.787565,4268.751421,7299.59833,18964.33171,11,10,0,50,Sun,6
12,11/10/2013 1:00,721.5543828,1928.349268,3950.395193,7553.207448,4786.781049,18940.28734,11,10,1,0,Sun,6
13,11/10/2013 1:10,2250.017253,2935.281759,4577.682267,6055.204704,2856.683164,18674.86915,11,10,1,10,Sun,6
14,11/10/2013 1:20,1041.325448,4281.264111,5467.612724,4843.78224,1956.359709,17590.34423,11,10,1,20,Sun,6
15,11/10/2013 1:30,1279.383279,2686.602801,3329.12177,5432.3562,5010.24617,17737.71022,11,10,1,30,Sun,6
16,11/10/2013 1:40,2224.626036,2294.329905,4138.398122,5373.995622,3646.803635,17678.15332,11,10,1,40,Sun,6
17,11/10/2013 1:50,1533.944264,3711.932009,6115.326086,4703.58731,1042.566257,17107.35593,11,10,1,50,Sun,6
18,11/10/2013 2:00,1674.008234,3074.449602,3930.743799,5275.475051,2748.583733,16703.26042,11,10,2,0,Sun,6
19,11/10/2013 2:10,3693.886225,4063.771836,4258.844577,3044.525041,2426.769901,17487.79758,11,10,2,10,Sun,6
20,11/10/2013 2:20,2670.357602,3444.716874,4411.900144,3268.165927,2055.115996,15850.25654,11,10,2,20,Sun,6
21,11/10/2013 2:30,2538.129468,3595.317675,5130.282572,2911.691204,1027.119266,15202.54018,11,10,2,30,Sun,6
22,11/10/2013 2:40,2587.717201,4881.400553,2835.478607,3433.294763,1660.533928,15398.42505,11,10,2,40,Sun,6
23,11/10/2013 2:50,2782.473578,3357.812744,5526.49299,2680.77883,251.1525225,14598.71066,11,10,2,50,Sun,6
24,11/10/2013 3:00,1956.363372,3315.526592,4489.540308,3727.682597,772.5634532,14261.67632,11,10,3,0,Sun,6
25,11/10/2013 3:10,2181.909638,4997.275632,4408.831784,2405.02187,331.0725258,14324.11145,11,10,3,10,Sun,6
26,11/10/2013 3:20,3459.005183,4922.806755,3075.137111,2104.732103,155.072351,13716.7535,11,10,3,20,Sun,6
27,11/10/2013 3:30,4421.136823,3764.792834,3294.69469,1999.729006,425.6247358,13905.97809,11,10,3,30,Sun,6
28,11/10/2013 3:40,2222.223867,5098.774702,3207.219482,3027.490893,555.0821179,14110.79106,11,10,3,40,Sun,6
29,11/10/2013 3:50,3642.53496,3421.371972,4255.451359,1316.88773,565.4755125,13201.72153,11,10,3,50,Sun,6
30,11/10/2013 4:00,2999.341876,4288.132049,3161.198127,1876.693467,857.9049505,13183.27047,11,10,4,0,Sun,6
31,11/10/2013 4:10,5344.03829,2968.371706,1731.234897,2388.796579,1074.704796,13507.14627,11,10,4,10,Sun,6
32,11/10/2013 4:20,3592.796946,5059.036493,3192.125876,1251.502651,69.20042087,13164.66239,11,10,4,20,Sun,6
33,11/10/2013 4:30,4300.880957,3186.279535,3452.654164,1698.552369,569.8893515,13208.25638,11,10,4,30,Sun,6
34,11/10/2013 4:40,3874.524391,4132.150916,3385.493447,1689.963862,411.6076135,13493.74023,11,10,4,40,Sun,6
35,11/10/2013 4:50,4887.724159,3516.356127,2068.890801,1531.135367,904.8532013,12908.95966,11,10,4,50,Sun,6
36,11/10/2013 5:00,3079.532414,3205.36066,2674.004289,1799.388999,2648.054264,13406.34063,11,10,5,0,Sun,6
37,11/10/2013 5:10,3368.380686,3488.23262,2922.79355,2846.507956,1650.658187,14276.573,11,10,5,10,Sun,6
38,11/10/2013 5:20,2619.038505,3904.524565,3119.166467,2295.118462,1745.37716,13683.22516,11,10,5,20,Sun,6
39,11/10/2013 5:30,3133.997042,3863.112787,3151.387265,2671.400153,734.3668079,13554.26405,11,10,5,30,Sun,6
40,11/10/2013 5:40,1303.298351,2385.218813,3791.116224,3122.294469,3040.581778,13642.50964,11,10,5,40,Sun,6
41,11/10/2013 5:50,1943.08573,3060.575076,3398.681098,2363.569971,3773.394341,14539.30622,11,10,5,50,Sun,6
42,11/10/2013 6:00,1357.613288,2829.084613,3034.951687,5324.561058,2313.50005,14859.7107,11,10,6,0,Sun,6
43,11/10/2013 6:10,1210.505578,3014.784144,3076.739583,2720.105529,4827.178228,14849.31306,11,10,6,10,Sun,6
44,11/10/2013 6:20,605.1298964,2487.319788,3342.725428,3594.117298,5480.863417,15510.15583,11,10,6,20,Sun,6
45,11/10/2013 6:30,635.3438116,1752.60606,3273.746642,4872.636235,5349.842063,15884.17481,11,10,6,30,Sun,6
46,11/10/2013 6:40,1332.076953,1718.104202,2416.590737,3621.206002,7942.741289,17030.71918,11,10,6,40,Sun,6
47,11/10/2013 6:50,593.2948104,1092.236765,2299.315031,4370.244285,9794.55676,18149.64765,11,10,6,50,Sun,6
48,11/10/2013 7:00,1334.862624,872.8684432,1573.135853,3626.098182,12733.37901,20140.34411,11,10,7,0,Sun,6
49,11/10/2013 7:10,1264.780085,701.2357446,1883.499324,3509.992433,12689.48253,20048.99012,11,10,7,10,Sun,6
50,11/10/2013 7:20,1383.313181,748.4731565,2005.370523,3138.936548,13529.45356,20805.54697,11,10,7,20,Sun,6
51,11/10/2013 7:30,1461.126217,1040.745906,874.7239343,2888.773131,15666.49283,21931.86201,11,10,7,30,Sun,6
52,11/10/2013 7:40,1213.678693,898.7231319,1006.445507,3254.648701,16925.34923,23298.84526,11,10,7,40,Sun,6
53,11/10/2013 7:50,1385.11066,856.9872226,1274.838656,2777.063703,18219.5456,24513.54584,11,10,7,50,Sun,6
54,11/10/2013 8:00,1652.17717,1049.152809,1027.564099,3004.103333,19053.47499,25786.4724,11,10,8,0,Sun,6
55,11/10/2013 8:10,1837.021616,807.7281076,985.9690303,2206.688508,22962.01547,28799.42273,11,10,8,10,Sun,6
56,11/10/2013 8:20,1813.515451,884.4022581,1369.217531,2426.108799,22531.78248,29025.02652,11,10,8,20,Sun,6
57,11/10/2013 8:30,1659.544495,1179.449291,1002.699431,2903.345407,23851.14586,30596.18449,11,10,8,30,Sun,6
58,11/10/2013 8:40,1634.196773,1080.283285,1141.795128,2672.60587,24109.84009,30638.72115,11,10,8,40,Sun,6
59,11/10/2013 8:50,1690.20548,1291.359621,1040.372817,1999.84483,26177.6342,32199.41694,11,10,8,50,Sun,6
60,11/10/2013 9:00,1702.043054,1011.52102,1075.587811,3002.933459,24881.89617,31673.98152,11,10,9,0,Sun,6
61,11/10/2013 9:10,1555.409997,986.6736751,1300.631705,1977.050407,27489.68456,33309.45035,11,10,9,10,Sun,6
62,11/10/2013 9:20,1711.088484,1223.99717,1438.594084,2527.103133,28435.53133,35336.3142,11,10,9,20,Sun,6
63,11/10/2013 9:30,1974.830783,1234.051203,1378.055123,2157.167923,28612.42383,35356.52887,11,10,9,30,Sun,6
64,11/10/2013 9:40,1784.498632,1135.823502,1951.706233,3276.171832,29724.20347,37872.40367,11,10,9,40,Sun,6
65,11/10/2013 9:50,1996.172176,1048.021252,1703.579122,2764.402919,31125.19724,38637.37271,11,10,9,50,Sun,6
66,11/10/2013 10:00,2076.816502,1180.653767,1802.679168,2595.476191,31710.68853,39366.31416,11,10,10,0,Sun,6
67,11/10/2013 10:10,2157.337202,1286.474191,1687.786702,3513.11334,33478.91778,42123.62922,11,10,10,10,Sun,6
68,11/10/2013 10:20,2094.505765,1111.955916,2089.945308,2569.253846,31991.88257,39857.5434,11,10,10,20,Sun,6
69,11/10/2013 10:30,2283.123765,1143.733737,1752.878137,2874.310585,33420.87599,41474.92221,11,10,10,30,Sun,6
70,11/10/2013 10:40,2217.301728,1281.833341,1692.15416,3024.911732,32191.41622,40407.61718,11,10,10,40,Sun,6
71,11/10/2013 10:50,2388.537196,1529.098505,1657.456044,2448.563973,33494.31348,41517.96919,11,10,10,50,Sun,6
72,11/10/2013 11:00,2169.96522,1408.516821,1757.386819,2160.845286,33012.10504,40508.81918,11,10,11,0,Sun,6
73,11/10/2013 11:10,2076.99189,1399.788745,1718.128383,2637.75739,35330.41313,43163.07954,11,10,11,10,Sun,6
74,11/10/2013 11:20,2350.942282,1445.721886,2161.565236,2785.557276,35279.77194,44023.55862,11,10,11,20,Sun,6
75,11/10/2013 11:30,2722.411204,1602.691604,1561.43306,2627.949398,36148.16586,44662.65112,11,10,11,30,Sun,6
76,11/10/2013 11:40,2105.692847,1367.918608,1448.396825,2682.671539,34891.00017,42495.67999,11,10,11,40,Sun,6
77,11/10/2013 11:50,2643.789515,1294.429942,1349.159082,2185.489891,34544.16914,42017.03757,11,10,11,50,Sun,6
78,11/10/2013 12:00,2202.804802,1117.465379,1490.036327,2274.194142,33365.00939,40449.51004,11,10,12,0,Sun,6
79,11/10/2013 12:10,2026.129947,1162.749221,1288.630556,2374.891016,31703.10527,38555.50601,11,10,12,10,Sun,6
80,11/10/2013 12:20,2100.241744,1196.637595,1183.592616,1653.535636,31796.74805,37930.75564,11,10,12,20,Sun,6
81,11/10/2013 12:30,2556.669415,1158.996576,1022.247762,2259.642535,32644.24229,39641.79858,11,10,12,30,Sun,6
82,11/10/2013 12:40,2046.095471,1087.955493,1018.853059,2623.817233,32977.77019,39754.49144,11,10,12,40,Sun,6
83,11/10/2013 12:50,2051.334076,1352.994411,1707.292626,2116.534853,35035.55199,42263.70795,11,10,12,50,Sun,6
84,11/10/2013 13:00,1872.812817,1056.268482,1067.98146,2599.209852,34061.36127,40657.63388,11,10,13,0,Sun,6
85,11/10/2013 13:10,1881.372932,1147.419553,1009.654623,2325.600367,34377.52887,40741.57634,11,10,13,10,Sun,6
86,11/10/2013 13:20,1872.616458,1162.863726,1210.135459,2200.091325,33645.15363,40090.8606,11,10,13,20,Sun,6
87,11/10/2013 13:30,1985.875921,1331.226743,1312.941795,2924.502276,33335.50594,40890.05268,11,10,13,30,Sun,6
88,11/10/2013 13:40,2175.713606,1238.289094,1084.104982,2212.116415,36696.88739,43407.11149,11,10,13,40,Sun,6
89,11/10/2013 13:50,2688.714234,1276.750055,1256.79438,2354.866636,38576.38569,46153.511,11,10,13,50,Sun,6
90,11/10/2013 14:00,2521.248924,1233.815142,1352.467899,2457.42768,37699.70677,45264.66641,11,10,14,0,Sun,6
91,11/10/2013 14:10,2542.014279,1180.155874,1244.998164,2154.566025,38396.87535,45518.60969,11,10,14,10,Sun,6
92,11/10/2013 14:20,2549.449263,1152.53971,1167.389373,2110.494202,39640.96285,46620.8354,11,10,14,20,Sun,6
93,11/10/2013 14:30,2324.667821,1224.243343,1141.566057,2010.60146,40182.23959,46883.31827,11,10,14,30,Sun,6
94,11/10/2013 14:40,1949.782851,1129.195911,1175.276887,2185.860193,40459.64629,46899.76213,11,10,14,40,Sun,6
95,11/10/2013 14:50,2163.701871,1160.18117,2098.525521,2061.897357,40002.73482,47487.04074,11,10,14,50,Sun,6
96,11/10/2013 15:00,2103.416897,986.9511669,1315.457314,2826.03632,40814.69331,48046.555,11,10,15,0,Sun,6
97,11/10/2013 15:10,2023.295517,1203.722612,1335.197605,2998.978528,40921.30287,48482.49713,11,10,15,10,Sun,6
98,11/10/2013 15:20,2364.169675,1378.924028,1422.969077,2515.851493,44852.45055,52534.36482,11,10,15,20,Sun,6
99,11/10/2013 15:30,2888.153606,1207.588368,1451.080061,2343.453612,44233.42627,52123.70192,11,10,15,30,Sun,6
100,11/10/2013 15:40,2219.533735,1192.008674,1743.468767,1926.875899,45724.26847,52806.15555,11,10,15,40,Sun,6
101,11/10/2013 15:50,2474.605168,1323.250411,1590.400455,2488.978849,45370.24646,53247.48134,11,10,15,50,Sun,6
102,11/10/2013 16:00,2653.968219,1332.872982,1861.209812,2272.441037,44146.28525,52266.7773,11,10,16,0,Sun,6
103,11/10/2013 16:10,3112.547676,1266.434771,1969.669719,2092.024954,45767.12046,54207.79759,11,10,16,10,Sun,6
104,11/10/2013 16:20,3311.913193,1260.929563,1890.586597,3703.179357,43627.39211,53794.00082,11,10,16,20,Sun,6
105,11/10/2013 16:30,2812.132169,1234.623883,1689.600255,3064.747355,43101.49546,51902.59912,11,10,16,30,Sun,6
106,11/10/2013 16:40,2356.870984,1274.441202,1991.912369,3844.885587,43077.52245,52545.63259,11,10,16,40,Sun,6
107,11/10/2013 16:50,2560.592224,1407.430973,1875.555778,3159.074959,44186.90983,53189.56377,11,10,16,50,Sun,6
108,11/10/2013 17:00,2667.026568,1546.812201,1800.401086,2242.784288,46877.66931,55134.69346,11,10,17,0,Sun,6
109,11/10/2013 17:10,2679.256739,1525.595625,1902.257483,3023.399217,45028.44147,54158.95054,11,10,17,10,Sun,6
110,11/10/2013 17:20,2465.861778,1428.295402,1651.786724,3063.664645,44698.09665,53307.7052,11,10,17,20,Sun,6
111,11/10/2013 17:30,2481.076572,1535.283898,1722.369825,2392.285356,45653.23043,53784.24608,11,10,17,30,Sun,6
112,11/10/2013 17:40,2424.663911,1430.250876,1851.392014,2556.887665,44360.34942,52623.54389,11,10,17,40,Sun,6
113,11/10/2013 17:50,2462.374386,1572.490671,1702.996594,2102.859265,44428.34698,52269.06789,11,10,17,50,Sun,6
114,11/10/2013 18:00,2257.409757,1366.478656,1673.018191,2031.332143,42645.89737,49974.13612,11,10,18,0,Sun,6
115,11/10/2013 18:10,2320.652508,1276.746301,1512.023663,2581.915905,40619.28599,48310.62436,11,10,18,10,Sun,6
116,11/10/2013 18:20,2264.270766,1250.703333,1417.294117,1979.298773,39132.88188,46044.44887,11,10,18,20,Sun,6
117,11/10/2013 18:30,2279.723718,1382.143194,1431.17398,2160.592879,37451.23326,44704.86703,11,10,18,30,Sun,6
118,11/10/2013 18:40,2043.382499,1145.143348,1390.019199,2192.848672,42060.20046,48831.59418,11,10,18,40,Sun,6
119,11/10/2013 18:50,1881.350564,1394.327152,1382.283137,1782.789716,35578.07416,42018.82473,11,10,18,50,Sun,6
120,11/10/2013 19:00,2070.380316,1438.62531,1076.493101,2555.459067,34079.30364,41220.26143,11,10,19,0,Sun,6
121,11/10/2013 19:10,1764.456749,1383.17499,1070.230192,2580.075898,33263.06695,40061.00478,11,10,19,10,Sun,6
122,11/10/2013 19:20,1772.201675,1349.097869,1024.96661,1962.364967,32938.52759,39047.15871,11,10,19,20,Sun,6
123,11/10/2013 19:30,1949.691037,1419.304593,1159.070015,2080.206598,33309.29021,39917.56245,11,10,19,30,Sun,6
124,11/10/2013 19:40,1882.408408,1675.323256,1534.48839,1930.1786,33864.43207,40886.83073,11,10,19,40,Sun,6
125,11/10/2013 19:50,1748.785373,1501.646968,1081.779938,1540.729277,35390.6235,41263.56505,11,10,19,50,Sun,6
126,11/10/2013 20:00,1668.33586,1315.431354,1065.157594,2264.268033,34806.34683,41119.53967,11,10,20,0,Sun,6
127,11/10/2013 20:10,1569.947598,1234.902709,803.8846483,1788.193903,33474.82888,38871.75774,11,10,20,10,Sun,6
128,11/10/2013 20:20,1524.509969,1239.344119,652.006434,1827.13821,32939.70038,38182.69911,11,10,20,20,Sun,6
129,11/10/2013 20:30,1782.589674,1306.901267,894.7152007,2111.069095,30256.50524,36351.78048,11,10,20,30,Sun,6
130,11/10/2013 20:40,1735.433215,1341.987371,861.0843701,1843.134505,31038.01206,36819.65152,11,10,20,40,Sun,6
131,11/10/2013 20:50,1658.617816,1543.159879,591.7928985,1594.87065,30488.54786,35876.98911,11,10,20,50,Sun,6
132,11/10/2013 21:00,1489.899988,1363.865672,742.7081417,2567.897565,28208.36361,34372.73497,11,10,21,0,Sun,6
133,11/10/2013 21:10,1537.61201,1366.176305,663.0171354,2318.253294,29095.26776,34980.3265,11,10,21,10,Sun,6
134,11/10/2013 21:20,1426.453128,1454.585185,1485.711389,2962.170689,26957.424,34286.34439,11,10,21,20,Sun,6
135,11/10/2013 21:30,1323.485638,1448.907566,751.3037511,2371.292478,27644.65033,33539.63976,11,10,21,30,Sun,6
136,11/10/2013 21:40,1566.919973,1449.954365,1275.467919,3216.749497,24860.3895,32369.48126,11,10,21,40,Sun,6
137,11/10/2013 21:50,1143.142207,1138.028583,1300.010513,4699.49888,23589.60891,31870.28909,11,10,21,50,Sun,6
138,11/10/2013 22:00,976.9903297,1208.365327,1126.159792,4397.085613,22856.22836,30564.82942,11,10,22,0,Sun,6
139,11/10/2013 22:10,1018.267647,945.9956477,1057.774246,4306.488609,23162.60854,30491.13469,11,10,22,10,Sun,6
140,11/10/2013 22:20,751.3179214,988.124936,1439.964333,4756.591359,20804.33761,28740.33616,11,10,22,20,Sun,6
141,11/10/2013 22:30,832.5127488,1225.263744,1905.442483,8305.392643,17941.05529,30209.66691,11,10,22,30,Sun,6
142,11/10/2013 22:40,981.2689259,1585.47129,2462.380608,6681.796038,15525.96117,27236.87803,11,10,22,40,Sun,6
143,11/10/2013 22:50,930.857509,1404.086353,2700.098045,5499.886331,14135.82007,24670.74831,11,10,22,50,Sun,6
0,11/10/2013 23:00,19279.90131,20555.3808,22833.24189,79071.77464,496708.1117,638448.4103,11,10,23,0,Sun,6
1,11/10/2013 23:10,16879.14486,19817.88681,28617.60989,110028.1225,430279.7667,605622.5307,11,10,23,10,Sun,6
2,11/10/2013 23:20,16611.77523,21846.87227,39216.01019,114770.0265,389029.4636,581474.1478,11,10,23,20,Sun,6
3,11/10/2013 23:30,15320.10947,24713.18056,46090.18738,107531.2639,371022.3116,564677.0529,11,10,23,30,Sun,6
4,11/10/2013 23:40,16944.63812,24571.72613,50880.43629,129608.7071,326216.1499,548221.6575,11,10,23,40,Sun,6
5,11/10/2013 23:50,17310.90002,34538.17263,64350.96935,158261.8616,251038.542,525500.4456,11,10,23,50,Sun,6
6,11/11/2013 0:00,15713.49751,29373.89635,72596.19602,140733.1167,253206.595,511623.3016,11,11,0,0,Mon,0
7,11/11/2013 0:10,20001.87775,36667.46747,85590.03843,129911.9953,221340.4946,493511.8735,11,11,0,10,Mon,0
8,11/11/2013 0:20,25706.187,51961.52679,93079.42119,142550.818,162795.2068,476093.1598,11,11,0,20,Mon,0
9,11/11/2013 0:30,24351.42818,51352.06135,112737.3578,145907.5413,125025.7196,459374.1082,11,11,0,30,Mon,0
10,11/11/2013 0:40,29526.87624,56039.39838,114138.7267,143721.272,100971.8746,444398.1479,11,11,0,40,Mon,0
11,11/11/2013 0:50,33519.13124,76040.60689,117273.5816,117398.8445,93215.54719,437447.7114,11,11,0,50,Mon,0
12,11/11/2013 1:00,39885.21761,72901.06466,117593.253,122297.955,75645.00385,428322.4941,11,11,1,0,Mon,0
13,11/11/2013 1:10,38992.32239,76003.35016,122814.2049,106090.8784,70715.55929,414616.3152,11,11,1,10,Mon,0
14,11/11/2013 1:20,40849.40732,78911.20374,132689.4019,108915.3124,54030.03135,415395.3567,11,11,1,20,Mon,0
15,11/11/2013 1:30,43160.02723,98282.15857,139941.1248,88124.37249,34022.40473,403530.0878,11,11,1,30,Mon,0
16,11/11/2013 1:40,53019.24694,102604.932,115762.0539,81560.16752,38582.50139,391528.9017,11,11,1,40,Mon,0
17,11/11/2013 1:50,58584.77423,108137.5584,113313.3557,83251.0162,28579.08525,391865.7897,11,11,1,50,Mon,0
18,11/11/2013 2:00,60607.622,93788.01018,112587.6317,76648.78838,39874.18246,383506.2347,11,11,2,0,Mon,0
19,11/11/2013 2:10,60286.334,101692.0327,118159.0658,69137.32458,25066.1776,374340.9348,11,11,2,10,Mon,0
20,11/11/2013 2:20,62774.59002,108733.6789,107519.9541,64093.88867,25857.29551,368979.4072,11,11,2,20,Mon,0
21,11/11/2013 2:30,63802.22405,111305.7253,101615.4227,63617.10015,29038.81581,369379.288,11,11,2,30,Mon,0
22,11/11/2013 2:40,68146.8207,103655.6523,114944.2303,55741.13536,18008.4005,360496.2392,11,11,2,40,Mon,0
23,11/11/2013 2:50,71503.90755,116822.2634,108742.0104,48450.96802,13903.59309,359422.7425,11,11,2,50,Mon,0
24,11/11/2013 3:00,56132.62565,101207.5879,109901.5031,63699.71355,25945.44557,356886.8758,11,11,3,0,Mon,0
